exercises_id,exercises_decoding,exercises_name,exercises_aliases,exercises_type,exercises_focus,exercises_variation,exercises_motion,exercises_grip,exercises_configuration,exercises_facilitation,exercises_orientation,exercises_equipment,exercises_difficulty
539,Push Up (-) ⟮Rotation⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Push Up Rotation  /  -,,Push Up,,Rotation,,,,,,-,
540,Push Up (-) ⟮Shoulder Tap⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Shoulder Tap Push Up  /  -,,Push Up,,Shoulder Tap,,,,,,-,
541,Push Up (-) ⟮Sphinx⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Sphinx Push Up  /  -,,Push Up,,Sphinx,,,,,,-,
542,Push Up (-) ⟮Toe Touch⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Toe Touch Push Up  /  -,,Push Up,,Toe Touch,,,,,,-,
532,Push Up (-) ⟮Unstable⟯ [-] ⟨-⟩ ⧼1 Arm⧽ {Offset} ⌈-⌉ ⌊Medicine Ball⌋,Offset 1 Arm Unstable Push Up  /  with Medicine Ball,,Push Up,,Unstable,,,1 Arm,Offset,,Medicine Ball,
543,Push Up (Elbow) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Flat Benches⌋,Reverse Elbow Push Up  /  with Flat Benches,,Push Up,Elbow,,Reverse,,,,,Flat Benches,
544,Push Up (Forearm) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Forearm Push Up  /  -,,Push Up,Forearm,,,,,,,-,
545,Push Up (Scapula) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Scapula Push Up  /  -,,Push Up,Scapula,,,,,,,-,
546,"Raise (-) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell, Flat Bench⌋","Lateral Raise  /  with Dumbbell, Flat Bench",,Raise,,,Lateral,,,,,"Dumbbell, Flat Bench",
548,Raise (Arm) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Arm Raise  /  with Dumbbells,,Raise,Arm,,,,,,,Dumbbells,
549,Raise (Arm) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {Supported} ⌈-⌉ ⌊Wall⌋,Supported Arm Raise  /  with Wall,,Raise,Arm,,,,,Supported,,Wall,
563,"Raise (Arm) ⟮-⟯ [Diagonal] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles, Anchor⌋","Diagonal Arm Raise  /  with Tube Band, D Handles, Anchor",,Raise,Arm,,Diagonal,,,,,"Tube Band, D Handles, Anchor",
551,Raise (Arm) ⟮-⟯ [Front Twisting] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊EZ Barbell⌋,Front Twisting Arm Raise  /  with EZ Barbell,,Raise,Arm,,Front Twisting,,,,,EZ Barbell,
554,Raise (Arm) ⟮-⟯ [Front] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Front Arm Raise  /  with Barbell,,Raise,Arm,,Front,,,,,Barbell,
556,"Raise (Arm) ⟮-⟯ [Front] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Crossover Machine, Open D Handles⌋","Front Arm Raise  /  with Cable Crossover Machine, Open D Handles",,Raise,Arm,,Front,,,,,"Cable Crossover Machine, Open D Handles",
555,"Raise (Arm) ⟮-⟯ [Front] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, Lat Pulldown Bar⌋","Front Arm Raise  /  with Cable Machine, Lat Pulldown Bar",,Raise,Arm,,Front,,,,,"Cable Machine, Lat Pulldown Bar",
560,Raise (Arm) ⟮-⟯ [Front] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋,Front Arm Raise  /  with Dumbbell,,Raise,Arm,,Front,,,,,Dumbbell,
553,"Raise (Arm) ⟮-⟯ [Front] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Utility Bench⌋","Front Arm Raise  /  with Dumbbells, Utility Bench",,Raise,Arm,,Front,,,,,"Dumbbells, Utility Bench",
557,Raise (Arm) ⟮-⟯ [Front] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Front Arm Raise  /  with Dumbbells,,Raise,Arm,,Front,,,,,Dumbbells,
552,"Raise (Arm) ⟮-⟯ [Front] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊EZ Barbell, Inclined Bench⌋","Front Arm Raise  /  with EZ Barbell, Inclined Bench",,Raise,Arm,,Front,,,,,"EZ Barbell, Inclined Bench",
558,Raise (Arm) ⟮-⟯ [Front] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Weight Plate⌋,Front Arm Raise  /  with Weight Plate,,Raise,Arm,,Front,,,,,Weight Plate,
559,"Raise (Arm) ⟮-⟯ [Front] ⟨-⟩ ⧼1 Arm⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handle⌋","1 Arm Front Arm Raise  /  with Cable Machine, D Handle",,Raise,Arm,,Front,,1 Arm,,,"Cable Machine, D Handle",
561,"Raise (Arm) ⟮-⟯ [Front] ⟨-⟩ ⧼Alternating⧽ {-} ⌈-⌉ ⌊Dumbbells, Flat Bench⌋","Alternating Front Arm Raise  /  with Dumbbells, Flat Bench",,Raise,Arm,,Front,,Alternating,,,"Dumbbells, Flat Bench",
562,Raise (Arm) ⟮-⟯ [Front] ⟨-⟩ ⧼Alternating⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Alternating Front Arm Raise  /  with Dumbbells,,Raise,Arm,,Front,,Alternating,,,Dumbbells,
583,"Raise (Arm) ⟮-⟯ [Lateral Bellow Legs] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Flat Bench⌋","Lateral Bellow Legs Arm Raise  /  with Dumbbells, Flat Bench",,Raise,Arm,,Lateral Bellow Legs,,,,,"Dumbbells, Flat Bench",
566,Raise (Arm) ⟮-⟯ [Lateral to Front] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Lateral to Front Arm Raise  /  with Dumbbells,,Raise,Arm,,Lateral to Front,,,,,Dumbbells,
574,Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Lateral Arm Raise  /  -,,Raise,Arm,,Lateral,,,,,-,
575,"Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Crossover Machine, Open D Handles⌋","Lateral Arm Raise  /  with Cable Crossover Machine, Open D Handles",,Raise,Arm,,Lateral,,,,,"Cable Crossover Machine, Open D Handles",
569,"Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handle⌋","Lateral Arm Raise  /  with Cable Machine, D Handle",,Raise,Arm,,Lateral,,,,,"Cable Machine, D Handle",
568,"Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell, Inclined Bench⌋","Lateral Arm Raise  /  with Dumbbell, Inclined Bench",,Raise,Arm,,Lateral,,,,,"Dumbbell, Inclined Bench",
570,"Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Flat Bench⌋","Lateral Arm Raise  /  with Dumbbells, Flat Bench",,Raise,Arm,,Lateral,,,,,"Dumbbells, Flat Bench",
572,"Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Utility Bench⌋","Lateral Arm Raise  /  with Dumbbells, Utility Bench",,Raise,Arm,,Lateral,,,,,"Dumbbells, Utility Bench",
573,Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Sitting Lateral Raise Machine⌋,Lateral Arm Raise  /  with Fixed Sitting Lateral Raise Machine,,Raise,Arm,,Lateral,,,,,Fixed Sitting Lateral Raise Machine,
577,Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Kettlebells⌋,Lateral Arm Raise  /  with Kettlebells,,Raise,Arm,,Lateral,,,,,Kettlebells,
571,Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Sitting Lateral Raise Machine⌋,Lateral Arm Raise  /  with Lever Sitting Lateral Raise Machine,,Raise,Arm,,Lateral,,,,,Lever Sitting Lateral Raise Machine,
567,Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈Bent⌉ ⌊Dumbbells⌋,Lateral Arm Raise  /  at Bent Orientation  /  with Dumbbells,,Raise,Arm,,Lateral,,,,Bent,Dumbbells,
576,Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈Standing⌉ ⌊Dumbbells⌋,Lateral Arm Raise  /  at Standing Orientation  /  with Dumbbells,,Raise,Arm,,Lateral,,,,Standing,Dumbbells,
578,"Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼1 Arm⧽ {-} ⌈Bent⌉ ⌊Cable Machine, D Handle⌋","1 Arm Lateral Arm Raise  /  at Bent Orientation  /  with Cable Machine, D Handle",,Raise,Arm,,Lateral,,1 Arm,,Bent,"Cable Machine, D Handle",
579,Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼1 Arm⧽ {-} ⌈Lateral Leaning⌉ ⌊Dumbbell⌋,1 Arm Lateral Arm Raise  /  at Lateral Leaning Orientation  /  with Dumbbell,,Raise,Arm,,Lateral,,1 Arm,,Lateral Leaning,Dumbbell,
580,"Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼1 Arm⧽ {-} ⌈Standing⌉ ⌊Cable Machine, D Handle⌋","1 Arm Lateral Arm Raise  /  at Standing Orientation  /  with Cable Machine, D Handle",,Raise,Arm,,Lateral,,1 Arm,,Standing,"Cable Machine, D Handle",
581,Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼1 Arm⧽ {-} ⌈Standing⌉ ⌊Dumbbell⌋,1 Arm Lateral Arm Raise  /  at Standing Orientation  /  with Dumbbell,,Raise,Arm,,Lateral,,1 Arm,,Standing,Dumbbell,
565,Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼4 Way⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,4 Way Lateral Arm Raise  /  with Dumbbells,,Raise,Arm,,Lateral,,4 Way,,,Dumbbells,
582,Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼Alternating⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Alternating Lateral Arm Raise  /  with Dumbbells,,Raise,Arm,,Lateral,,Alternating,,,Dumbbells,
584,Raise (Arm) ⟮-⟯ [Lateral] ⟨-⟩ ⧼Bent Arm⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,Bent Arm Lateral Arm Raise  /  with Dumbbells,,Raise,Arm,,Lateral,,Bent Arm,,,Dumbbells,
585,Raise (Arm) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Free Bar⌋,Reverse Arm Raise  /  with Free Bar,,Raise,Arm,,Reverse,,,,,Free Bar,
550,Raise (Arm) ⟮6 Way⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells⌋,6 Way Arm Raise  /  with Dumbbells,,Raise,Arm,6 Way,,,,,,Dumbbells,
564,Raise (Arm) ⟮Landmine⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Single Grip T Bar Machine⌋,Lateral Landmine Arm Raise  /  with Lever Single Grip T Bar Machine,,Raise,Arm,Landmine,Lateral,,,,,Lever Single Grip T Bar Machine,
586,"Raise (Arm) ⟮T⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋","T Arm Raise  /  with Dumbbells, Inclined Bench",,Raise,Arm,T,,,,,,"Dumbbells, Inclined Bench",
588,"Raise (Arm) ⟮Y⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, D Handles⌋","Y Arm Raise  /  with Cable Machine, D Handles",,Raise,Arm,Y,,,,,,"Cable Machine, D Handles",
587,"Raise (Arm) ⟮Y⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋","Y Arm Raise  /  with Dumbbells, Inclined Bench",,Raise,Arm,Y,,,,,,"Dumbbells, Inclined Bench",
589,Raise (Backhand) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Backhand Raise  /  -,,Raise,Backhand,,,,,,,-,
596,"Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell, Flat Bench⌋","Calf Raise  /  with Barbell, Flat Bench",,Raise,Calf,,,,,,,"Barbell, Flat Bench",
603,"Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell, Step Platform⌋","Calf Raise  /  with Barbell, Step Platform",,Raise,Calf,,,,,,,"Barbell, Step Platform",
604,"Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Cable Machine, Dip Belt, Flat Bench⌋","Calf Raise  /  with Cable Machine, Dip Belt, Flat Bench",,Raise,Calf,,,,,,,"Cable Machine, Dip Belt, Flat Bench",
597,"Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell, Step Platform⌋","Calf Raise  /  with Dumbbell, Step Platform",,Raise,Calf,,,,,,,"Dumbbell, Step Platform",
605,"Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Step Platform⌋","Calf Raise  /  with Dumbbells, Step Platform",,Raise,Calf,,,,,,,"Dumbbells, Step Platform",
592,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Sitting Leg Press Machine⌋,Calf Raise  /  with Fixed Sitting Leg Press Machine,,Raise,Calf,,,,,,,Fixed Sitting Leg Press Machine,
600,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Standing Calf Machine⌋,Calf Raise  /  with Fixed Standing Calf Machine,,Raise,Calf,,,,,,,Fixed Standing Calf Machine,
591,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Inclined Bench⌋,Calf Raise  /  with Inclined Bench,,Raise,Calf,,,,,,,Inclined Bench,
601,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Deadlift Machine⌋,Calf Raise  /  with Lever Deadlift Machine,,Raise,Calf,,,,,,,Lever Deadlift Machine,
593,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Declined Sitting Leg Press Machine⌋,Calf Raise  /  with Lever Declined Sitting Leg Press Machine,,Raise,Calf,,,,,,,Lever Declined Sitting Leg Press Machine,
590,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Hack Squat Machine⌋,Calf Raise  /  with Lever Hack Squat Machine,,Raise,Calf,,,,,,,Lever Hack Squat Machine,
595,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Sitting Calf Machine⌋,Calf Raise  /  with Lever Sitting Calf Machine,,Raise,Calf,,,,,,,Lever Sitting Calf Machine,
594,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Standing Calf Machine⌋,Calf Raise  /  with Lever Standing Calf Machine,,Raise,Calf,,,,,,,Lever Standing Calf Machine,
606,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Smith Machine⌋,Calf Raise  /  with Smith Machine,,Raise,Calf,,,,,,,Smith Machine,
602,"Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles, Anchor⌋","Calf Raise  /  with Tube Band, D Handles, Anchor",,Raise,Calf,,,,,,,"Tube Band, D Handles, Anchor",
598,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Squatting⌉ ⌊-⌋,Calf Raise  /  at Squatting Orientation  /  -,,Raise,Calf,,,,,,Squatting,-,
599,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Standing⌉ ⌊-⌋,Calf Raise  /  at Standing Orientation  /  -,,Raise,Calf,,,,,,Standing,-,
608,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊-⌋,1 Leg Calf Raise  /  -,,Raise,Calf,,,,1 Leg,,,-,
607,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊Lever Declined Sitting Leg Press Machine⌋,1 Leg Calf Raise  /  with Lever Declined Sitting Leg Press Machine,,Raise,Calf,,,,1 Leg,,,Lever Declined Sitting Leg Press Machine,
609,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊Step Platform⌋,1 Leg Calf Raise  /  with Step Platform,,Raise,Calf,,,,1 Leg,,,Step Platform,
610,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼Elevated⧽ {-} ⌈-⌉ ⌊Stairs⌋,Elevated Calf Raise  /  with Stairs,,Raise,Calf,,,,Elevated,,,Stairs,
611,"Raise (Calf) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Smith Machine, Step Platform⌋","Reverse Calf Raise  /  with Smith Machine, Step Platform",,Raise,Calf,,Reverse,,,,,"Smith Machine, Step Platform",
614,Raise (Calf) ⟮Donkey⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Donkey Calf Machine⌋,Donkey Calf Raise  /  with Fixed Donkey Calf Machine,,Raise,Calf,Donkey,,,,,,Fixed Donkey Calf Machine,
613,Raise (Calf) ⟮Donkey⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Bent⌉ ⌊Flat Bench⌋,Donkey Calf Raise  /  at Bent Orientation  /  with Flat Bench,,Raise,Calf,Donkey,,,,,Bent,Flat Bench,
612,Raise (Calf) ⟮Donkey⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈Bent⌉ ⌊Flat Bench⌋,Donkey Calf Raise  /  at Bent Orientation  /  with Flat Bench,,Raise,Calf,Donkey,,,,,Bent,Flat Bench,
615,"Raise (Calf) ⟮Donkey⟯ [-] ⟨-⟩ ⧼Elevated⧽ {-} ⌈-⌉ ⌊Flat Bench, Step Platform⌋","Elevated Donkey Calf Raise  /  with Flat Bench, Step Platform",,Raise,Calf,Donkey,,,Elevated,,,"Flat Bench, Step Platform",
616,"Raise (Chest) ⟮-⟯ [Front] ⟨-⟩ ⧼-⧽ {Supported} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋","Supported Front Chest Raise  /  with Dumbbells, Inclined Bench",,Raise,Chest,,Front,,,Supported,,"Dumbbells, Inclined Bench",
617,"Raise (Chest) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋","Lateral Chest Raise  /  with Dumbbells, Inclined Bench",,Raise,Chest,,Lateral,,,,,"Dumbbells, Inclined Bench",
618,"Raise (Hip) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, Ankle Strap, Anchor⌋","Hip Raise  /  with Tube Band, Ankle Strap, Anchor",,Raise,Hip,,,,,,,"Tube Band, Ankle Strap, Anchor",
624,Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Knee Raise  /  -,,Raise,Knee,,,,,,,-,
619,Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dip Station⌋,Knee Raise  /  with Dip Station,,Raise,Knee,,,,,,,Dip Station,
620,"Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell, Pull Up Bar⌋","Knee Raise  /  with Dumbbell, Pull Up Bar",,Raise,Knee,,,,,,,"Dumbbell, Pull Up Bar",
623,"Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Tube Band, Ankle Strap, Anchor⌋","Knee Raise  /  with Mini Tube Band, Ankle Strap, Anchor",,Raise,Knee,,,,,,,"Mini Tube Band, Ankle Strap, Anchor",
621,Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋,Knee Raise  /  with Pull Up Bar,,Raise,Knee,,,,,,,Pull Up Bar,
622,Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Wall⌋,Knee Raise  /  with Wall,,Raise,Knee,,,,,,,Wall,
638,Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Standing⌉ ⌊-⌋,Leg Raise  /  at Standing Orientation  /  -,,Raise,Leg,,,,,,Standing,-,
625,Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊-⌋,1 Leg Knee Raise  /  -,,Raise,Knee,,,,1 Leg,,,-,
626,Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼Raised Knee⧽ {-} ⌈-⌉ ⌊-⌋,Raised Knee Knee Raise  /  -,,Raise,Knee,,,,Raised Knee,,,-,
628,Raise (Knee) ⟮-⟯ [Full Range of Motion] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊-⌋,1 Leg Full Range of Motion Knee Raise  /  -,,Raise,Knee,,Full Range of Motion,,1 Leg,,,-,
627,Raise (Knee) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋,Lateral Knee Raise  /  with Pull Up Bar,,Raise,Knee,,Lateral,,,,,Pull Up Bar,
634,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Abdominal Bench⌋,Leg Raise  /  with Abdominal Bench,,Raise,Leg,,,,,,,Abdominal Bench,
629,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Standing Leg Extension Machine⌋,Leg Raise  /  with Fixed Standing Leg Extension Machine,,Raise,Leg,,,,,,,Fixed Standing Leg Extension Machine,
637,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band⌋,Leg Raise  /  with Mini Loop Band,,Raise,Leg,,,,,,,Mini Loop Band,
630,"Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Tube Band, Ankle Strap, Anchor⌋","Leg Raise  /  with Mini Tube Band, Ankle Strap, Anchor",,Raise,Leg,,,,,,,"Mini Tube Band, Ankle Strap, Anchor",
631,"Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar, Ab Straps⌋","Leg Raise  /  with Pull Up Bar, Ab Straps",,Raise,Leg,,,,,,,"Pull Up Bar, Ab Straps",
633,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋,Leg Raise  /  with Pull Up Bar,,Raise,Leg,,,,,,,Pull Up Bar,
635,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Lateral Boat⌉ ⌊-⌋,Leg Raise  /  at Lateral Boat Orientation  /  -,,Raise,Leg,,,,,,Lateral Boat,-,
640,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊-⌋,1 Leg Leg Raise  /  -,,Raise,Leg,,,,1 Leg,,,-,
641,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼Alternating⧽ {-} ⌈Inclined Supine Lying⌉ ⌊-⌋,Alternating Leg Raise  /  at Inclined Supine Lying Orientation  /  -,,Raise,Leg,,,,Alternating,,Inclined Supine Lying,-,
636,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼Bent Knee⧽ {-} ⌈Inclined Lateral Lying⌉ ⌊-⌋,Bent Knee Leg Raise  /  at Inclined Lateral Lying Orientation  /  -,,Raise,Leg,,,,Bent Knee,,Inclined Lateral Lying,-,
643,Raise (Leg) ⟮-⟯ [High] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋,High Leg Raise  /  with Pull Up Bar,,Raise,Leg,,High,,,,,Pull Up Bar,
645,Raise (Leg) ⟮-⟯ [Toes to Bar] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋,Toes to Bar Leg Raise  /  with Pull Up Bar,,Raise,Leg,,Toes to Bar,,,,,Pull Up Bar,
632,Raise (Legs) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Hanging⌉ ⌊Dip Station⌋,Leg Raise  /  at Hanging Orientation  /  with Dip Station,,Raise,Leg,,,,,,Hanging,Dip Station,
639,Raise (Legs) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Supine Lying⌉ ⌊-⌋,Leg Raise  /  at Supine Lying Orientation  /  -,,Raise,Leg,,,,,,Supine Lying,-,
644,Raise (Legs) ⟮-⟯ [High] ⟨-⟩ ⧼-⧽ {-} ⌈Supine Lying⌉ ⌊-⌋,High Leg Raise  /  at Supine Lying Orientation  /  -,,Raise,Leg,,High,,,,Supine Lying,-,
642,Raise (Legs) ⟮-⟯ [High] ⟨-⟩ ⧼Raised Torso⧽ {-} ⌈Supine Lying⌉ ⌊-⌋,Raised Torso High Leg Raise  /  at Supine Lying Orientation  /  -,,Raise,Leg,,High,,Raised Torso,,Supine Lying,-,
547,Raise (Limbs) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Limbs Raise  /  -,,Raise,Limbs,,,,,,,-,
646,Raise (Rear Delt) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Rear Delt Raise  /  with Barbell,,Raise,Rear Delt,,,,,,,Barbell,
647,Raise (Rear Delt) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋,Lateral Rear Delt Raise  /  with Dumbbell,,Raise,Rear Delt,,Lateral,,,,,Dumbbell,
