id,decoding,title,aliases,categories,subcategories,types,focuses,variations,motions,grips,configurations,facilitations,orientations,equipment,positions,difficulty,source
595,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Sitting Calf Machine⌋,Calf Raise  /  with Lever Sitting Calf Machine,,Strength,Weight Machine,Raise,Calf,,,,,,,Lever Sitting Calf Machine,Sitting,,../Exercises/Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Sitting Calf Machine⌋
594,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Standing Calf Machine⌋,Calf Raise  /  with Lever Standing Calf Machine,,Strength,Weight Machine,Raise,Calf,,,,,,,Lever Standing Calf Machine,Forward Leaning,,../Exercises/Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Lever Standing Calf Machine⌋
606,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Smith Machine⌋,Calf Raise  /  with Smith Machine,,Strength,Weight Machine,Raise,Calf,,,,,,,Smith Machine,Standing,,../Exercises/Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Smith Machine⌋
602,"Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles, Anchor⌋","Calf Raise  /  with Tube Band, D Handles, Anchor",,Strength,Resistance Band,Raise,Calf,,,,,,,"Tube Band, D Handles, Anchor",Standing,,"../Exercises/Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, D Handles, Anchor⌋"
598,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Squatting⌉ ⌊-⌋,Calf Raise  /  at Squatting Orientation  /  -,,"Balance, Strength",Bodyweight,Raise,Calf,,,,,,Squatting,,Squatting,,../Exercises/Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Squatting⌉ ⌊-⌋
599,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Standing⌉ ⌊-⌋,Calf Raise  /  at Standing Orientation  /  -,,"Balance, Strength",Bodyweight,Raise,Calf,,,,,,Standing,,Standing,,../Exercises/Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Standing⌉ ⌊-⌋
608,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊-⌋,1 Leg Calf Raise  /  -,,"Balance, Strength",Bodyweight,Raise,Calf,,,,1 Leg,,,,1 Leg Standing,,../Exercises/Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊-⌋
607,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊Lever Declined Sitting Leg Press Machine⌋,1 Leg Calf Raise  /  with Lever Declined Sitting Leg Press Machine,,Strength,Weight Machine,Raise,Calf,,,,1 Leg,,,Lever Declined Sitting Leg Press Machine,Declined 1 Leg High Fowler,,../Exercises/Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊Lever Declined Sitting Leg Press Machine⌋
609,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊Step Platform⌋,1 Leg Calf Raise  /  with Step Platform,,"Balance, Strength",Bodyweight,Raise,Calf,,,,1 Leg,,,Step Platform,1 Leg Standing,,../Exercises/Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊Step Platform⌋
610,Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼Elevated⧽ {-} ⌈-⌉ ⌊Stairs⌋,Elevated Calf Raise  /  with Stairs,,"Balance, Strength",Bodyweight,Raise,Calf,,,,Elevated,,,Stairs,Standing,,../Exercises/Raise (Calf) ⟮-⟯ [-] ⟨-⟩ ⧼Elevated⧽ {-} ⌈-⌉ ⌊Stairs⌋
611,"Raise (Calf) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Smith Machine, Step Platform⌋","Reverse Calf Raise  /  with Smith Machine, Step Platform",,Strength,Free Weight,Raise,Calf,,Reverse,,,,,"Smith Machine, Step Platform",Standing,,"../Exercises/Raise (Calf) ⟮-⟯ [Reverse] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Smith Machine, Step Platform⌋"
614,Raise (Calf) ⟮Donkey⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Donkey Calf Machine⌋,Donkey Calf Raise  /  with Fixed Donkey Calf Machine,,Strength,Weight Machine,Raise,Calf,Donkey,,,,,,Fixed Donkey Calf Machine,Bent,,../Exercises/Raise (Calf) ⟮Donkey⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Donkey Calf Machine⌋
613,Raise (Calf) ⟮Donkey⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Bent⌉ ⌊Flat Bench⌋,Donkey Calf Raise  /  at Bent Orientation  /  with Flat Bench,,Strength,Free Weight,Raise,Calf,Donkey,,,,,Bent,Flat Bench,Bent,,../Exercises/Raise (Calf) ⟮Donkey⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Bent⌉ ⌊Flat Bench⌋
612,Raise (Calf) ⟮Donkey⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈Bent⌉ ⌊Flat Bench⌋,Donkey Calf Raise  /  at Bent Orientation  /  with Flat Bench,,"Balance, Strength",Bodyweight,Raise,Calf,Donkey,,,,,Bent,Flat Bench,1 Leg Bent,,../Exercises/Raise (Calf) ⟮Donkey⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈Bent⌉ ⌊Flat Bench⌋
615,"Raise (Calf) ⟮Donkey⟯ [-] ⟨-⟩ ⧼Elevated⧽ {-} ⌈-⌉ ⌊Flat Bench, Step Platform⌋","Elevated Donkey Calf Raise  /  with Flat Bench, Step Platform",,Strength,Bodyweight,Raise,Calf,Donkey,,,Elevated,,,"Flat Bench, Step Platform",Bent,,"../Exercises/Raise (Calf) ⟮Donkey⟯ [-] ⟨-⟩ ⧼Elevated⧽ {-} ⌈-⌉ ⌊Flat Bench, Step Platform⌋"
616,"Raise (Chest) ⟮-⟯ [Front] ⟨-⟩ ⧼-⧽ {Supported} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋","Supported Front Chest Raise  /  with Dumbbells, Inclined Bench",,Strength,Free Weight,Raise,Chest,,Front,,,Supported,,"Dumbbells, Inclined Bench",1 Leg Forward Leaning,,"../Exercises/Raise (Chest) ⟮-⟯ [Front] ⟨-⟩ ⧼-⧽ {Supported} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋"
617,"Raise (Chest) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋","Lateral Chest Raise  /  with Dumbbells, Inclined Bench",,Strength,Free Weight,Raise,Chest,,Lateral,,,,,"Dumbbells, Inclined Bench",Inclined Forward Sitting,,"../Exercises/Raise (Chest) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋"
618,"Raise (Hip) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, Ankle Strap, Anchor⌋","Hip Raise  /  with Tube Band, Ankle Strap, Anchor",,"Balance, Flexibility, Strength",Resistance Band,Raise,Hip,,,,,,,"Tube Band, Ankle Strap, Anchor","Supine Lying, Reverse Bent",,"../Exercises/Raise (Hip) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Tube Band, Ankle Strap, Anchor⌋"
624,Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Knee Raise  /  -,,Strength,Bodyweight,Raise,Knee,,,,,,,,Raised Legs Supine Lying,,../Exercises/Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
619,Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dip Station⌋,Knee Raise  /  with Dip Station,,Strength,Bodyweight,Raise,Knee,,,,,,,Dip Station,"Hanging, Reverse Bent",,../Exercises/Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dip Station⌋
620,"Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell, Pull Up Bar⌋","Knee Raise  /  with Dumbbell, Pull Up Bar",,Strength,Free Weight,Raise,Knee,,,,,,,"Dumbbell, Pull Up Bar","Hanging, Reverse Bent",,"../Exercises/Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell, Pull Up Bar⌋"
623,"Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Tube Band, Ankle Strap, Anchor⌋","Knee Raise  /  with Mini Tube Band, Ankle Strap, Anchor",,"Balance, Strength",Resistance Band,Raise,Knee,,,,,,,"Mini Tube Band, Ankle Strap, Anchor",1 Leg Standing,,"../Exercises/Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Tube Band, Ankle Strap, Anchor⌋"
621,Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋,Knee Raise  /  with Pull Up Bar,,Strength,Bodyweight,Raise,Knee,,,,,,,Pull Up Bar,"Hanging, Reverse Bent",,../Exercises/Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋
622,Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Wall⌋,Knee Raise  /  with Wall,,Strength,Cardiovascular,Raise,Knee,,,,,,,Wall,1 Leg Forward Leaning,,../Exercises/Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Wall⌋
638,Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Standing⌉ ⌊-⌋,Leg Raise  /  at Standing Orientation  /  -,,"Balance, Strength",Bodyweight,Raise,Leg,,,,,,Standing,,"Standing, 1 Leg Standing",,../Exercises/Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Standing⌉ ⌊-⌋
625,Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊-⌋,1 Leg Knee Raise  /  -,,Strength,Bodyweight,Raise,Knee,,,,1 Leg,,,,Raised Leg Supine Lying,,../Exercises/Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊-⌋
626,Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼Raised Knee⧽ {-} ⌈-⌉ ⌊-⌋,Raised Knee Knee Raise  /  -,,Strength,Bodyweight,Raise,Knee,,,,Raised Knee,,,,"Raised Knees Supine Lying, Raised Legs Supine Lying",,../Exercises/Raise (Knee) ⟮-⟯ [-] ⟨-⟩ ⧼Raised Knee⧽ {-} ⌈-⌉ ⌊-⌋
628,Raise (Knee) ⟮-⟯ [Full Range of Motion] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊-⌋,1 Leg Full Range of Motion Knee Raise  /  -,,Strength,Bodyweight,Raise,Knee,,Full Range of Motion,,1 Leg,,,,"Raised Knees Supine Lying, Raised Leg Supine Lying",,../Exercises/Raise (Knee) ⟮-⟯ [Full Range of Motion] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊-⌋
627,Raise (Knee) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋,Lateral Knee Raise  /  with Pull Up Bar,,Strength,Bodyweight,Raise,Knee,,Lateral,,,,,Pull Up Bar,Hanging,,../Exercises/Raise (Knee) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋
634,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Abdominal Bench⌋,Leg Raise  /  with Abdominal Bench,,Strength,Bodyweight,Raise,Leg,,,,,,,Abdominal Bench,"Inclined Supine Lying, Reverse Bent",,../Exercises/Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Abdominal Bench⌋
629,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Standing Leg Extension Machine⌋,Leg Raise  /  with Fixed Standing Leg Extension Machine,,Strength,Weight Machine,Raise,Leg,,,,,,,Fixed Standing Leg Extension Machine,1 Leg Standing,,../Exercises/Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Fixed Standing Leg Extension Machine⌋
637,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band⌋,Leg Raise  /  with Mini Loop Band,,Strength,Resistance Band,Raise,Leg,,,,,,,Mini Loop Band,Lateral Lying,,../Exercises/Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Loop Band⌋
630,"Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Tube Band, Ankle Strap, Anchor⌋","Leg Raise  /  with Mini Tube Band, Ankle Strap, Anchor",,"Balance, Strength",Resistance Band,Raise,Leg,,,,,,,"Mini Tube Band, Ankle Strap, Anchor",1 Leg Standing,,"../Exercises/Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Mini Tube Band, Ankle Strap, Anchor⌋"
631,"Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar, Ab Straps⌋","Leg Raise  /  with Pull Up Bar, Ab Straps",,Strength,Bodyweight,Raise,Leg,,,,,,,"Pull Up Bar, Ab Straps","Hanging, Reverse Bent",,"../Exercises/Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar, Ab Straps⌋"
633,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋,Leg Raise  /  with Pull Up Bar,,Strength,Bodyweight,Raise,Leg,,,,,,,Pull Up Bar,"Hanging, Reverse Bent",,../Exercises/Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋
635,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Lateral Boat⌉ ⌊-⌋,Leg Raise  /  at Lateral Boat Orientation  /  -,,Strength,Bodyweight,Raise,Leg,,,,,,Lateral Boat,,Lateral Boat,,../Exercises/Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Lateral Boat⌉ ⌊-⌋
640,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊-⌋,1 Leg Leg Raise  /  -,,Strength,Bodyweight,Raise,Leg,,,,1 Leg,,,,Raised Legs Supine Lying,,../Exercises/Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼1 Leg⧽ {-} ⌈-⌉ ⌊-⌋
641,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼Alternating⧽ {-} ⌈Inclined Supine Lying⌉ ⌊-⌋,Alternating Leg Raise  /  at Inclined Supine Lying Orientation  /  -,,Strength,Bodyweight,Raise,Leg,,,,Alternating,,Inclined Supine Lying,,Inclined Raised Legs Supine Lying,,../Exercises/Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼Alternating⧽ {-} ⌈Inclined Supine Lying⌉ ⌊-⌋
636,Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼Bent Knee⧽ {-} ⌈Inclined Lateral Lying⌉ ⌊-⌋,Bent Knee Leg Raise  /  at Inclined Lateral Lying Orientation  /  -,,Strength,Bodyweight,Raise,Leg,,,,Bent Knee,,Inclined Lateral Lying,,Inclined Lateral Lying,,../Exercises/Raise (Leg) ⟮-⟯ [-] ⟨-⟩ ⧼Bent Knee⧽ {-} ⌈Inclined Lateral Lying⌉ ⌊-⌋
643,Raise (Leg) ⟮-⟯ [High] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋,High Leg Raise  /  with Pull Up Bar,,Strength,Bodyweight,Raise,Leg,,High,,,,,Pull Up Bar,"Hanging, Reverse Bent",,../Exercises/Raise (Leg) ⟮-⟯ [High] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋
645,Raise (Leg) ⟮-⟯ [Toes to Bar] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋,Toes to Bar Leg Raise  /  with Pull Up Bar,,Strength,Bodyweight,Raise,Leg,,Toes to Bar,,,,,Pull Up Bar,"Hanging, Reverse Bent",,../Exercises/Raise (Leg) ⟮-⟯ [Toes to Bar] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Pull Up Bar⌋
632,Raise (Legs) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Hanging⌉ ⌊Dip Station⌋,Leg Raise  /  at Hanging Orientation  /  with Dip Station,,Strength,Bodyweight,Raise,Leg,,,,,,Hanging,Dip Station,"Hanging, Reverse Bent",,../Exercises/Raise (Legs) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Hanging⌉ ⌊Dip Station⌋
639,Raise (Legs) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Supine Lying⌉ ⌊-⌋,Leg Raise  /  at Supine Lying Orientation  /  -,,Strength,Bodyweight,Raise,Leg,,,,,,Supine Lying,,"Supine Lying, Raised Legs Supine Lying",,../Exercises/Raise (Legs) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Supine Lying⌉ ⌊-⌋
644,Raise (Legs) ⟮-⟯ [High] ⟨-⟩ ⧼-⧽ {-} ⌈Supine Lying⌉ ⌊-⌋,High Leg Raise  /  at Supine Lying Orientation  /  -,,Strength,Bodyweight,Raise,Leg,,High,,,,Supine Lying,,"Supine Lying, Raised Legs Supine Lying",,../Exercises/Raise (Legs) ⟮-⟯ [High] ⟨-⟩ ⧼-⧽ {-} ⌈Supine Lying⌉ ⌊-⌋
642,Raise (Legs) ⟮-⟯ [High] ⟨-⟩ ⧼Raised Torso⧽ {-} ⌈Supine Lying⌉ ⌊-⌋,Raised Torso High Leg Raise  /  at Supine Lying Orientation  /  -,,"Balance, Strength",Bodyweight,Raise,Leg,,High,,Raised Torso,,Supine Lying,,Raised Legs Supine Lying,,../Exercises/Raise (Legs) ⟮-⟯ [High] ⟨-⟩ ⧼Raised Torso⧽ {-} ⌈Supine Lying⌉ ⌊-⌋
547,Raise (Limbs) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Limbs Raise  /  -,,"Flexibility, Strength",Bodyweight,Raise,Limbs,,,,,,,,"Table Top, 2 Limbs Table Top",,../Exercises/Raise (Limbs) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
646,Raise (Rear Delt) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋,Rear Delt Raise  /  with Barbell,,Strength,Free Weight,Raise,Rear Delt,,,,,,,Barbell,Standing,,../Exercises/Raise (Rear Delt) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Barbell⌋
647,Raise (Rear Delt) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋,Lateral Rear Delt Raise  /  with Dumbbell,,Strength,Free Weight,Raise,Rear Delt,,Lateral,,,,,Dumbbell,Lateral Lying,,../Exercises/Raise (Rear Delt) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Dumbbell⌋
650,"Raise (Rear Delt) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {Head Supported} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋","Head Supported Lateral Rear Delt Raise  /  with Dumbbells, Inclined Bench",,Strength,Free Weight,Raise,Rear Delt,,Lateral,,,Head Supported,,"Dumbbells, Inclined Bench",Bent,,"../Exercises/Raise (Rear Delt) ⟮-⟯ [Lateral] ⟨-⟩ ⧼-⧽ {Head Supported} ⌈-⌉ ⌊Dumbbells, Inclined Bench⌋"
648,"Raise (Rear Delt) ⟮-⟯ [Lateral] ⟨-⟩ ⧼1 Arm⧽ {-} ⌈-⌉ ⌊Dumbbell, Flat Bench⌋","1 Arm Lateral Rear Delt Raise  /  with Dumbbell, Flat Bench",,Strength,Free Weight,Raise,Rear Delt,,Lateral,,1 Arm,,,"Dumbbell, Flat Bench",Lowered Legs Prone Lying,,"../Exercises/Raise (Rear Delt) ⟮-⟯ [Lateral] ⟨-⟩ ⧼1 Arm⧽ {-} ⌈-⌉ ⌊Dumbbell, Flat Bench⌋"
649,"Raise (Rear Delt) ⟮-⟯ [Lateral] ⟨-⟩ ⧼Bent Elbow⧽ {-} ⌈-⌉ ⌊Dumbbell, Flat Bench⌋","Bent Elbow Lateral Rear Delt Raise  /  with Dumbbell, Flat Bench",,Strength,Free Weight,Raise,Rear Delt,,Lateral,,Bent Elbow,,,"Dumbbell, Flat Bench",Lateral Lying,,"../Exercises/Raise (Rear Delt) ⟮-⟯ [Lateral] ⟨-⟩ ⧼Bent Elbow⧽ {-} ⌈-⌉ ⌊Dumbbell, Flat Bench⌋"
651,Retraction (Scapula) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Scapula Retraction  /  -,,"Flexibility, Strength",Bodyweight,Retraction,Scapula,,,,,,,,Butterfly,,../Exercises/Retraction (Scapula) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
652,"Roller (Wrist) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Wrist Roller, Weight Plate⌋","Wrist Roller  /  with Wrist Roller, Weight Plate",,Strength,Free Weight,Roller,Wrist,,,,,,,"Wrist Roller, Weight Plate",Standing,,"../Exercises/Roller (Wrist) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Wrist Roller, Weight Plate⌋"
653,Rolling (-) ⟮Like a Ball⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋,Rolling Like a Ball  /  -,,"Balance, Flexibility, Strength",Bodyweight,Rolling,,Like a Ball,,,,,,,Reverse Child,,../Exercises/Rolling (-) ⟮Like a Ball⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊-⌋
654,Rolling (Rhomboids) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Foam Roller⌋,Rhomboids Rolling  /  with Foam Roller,,Strength,Bodyweight,Rolling,Rhomboids,,,,,,,Foam Roller,Raised Knees Supine Lying,,../Exercises/Rolling (Rhomboids) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Foam Roller⌋
655,Rolling (Shoulder) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Foam Roller⌋,Shoulder Rolling  /  with Foam Roller,,Strength,Bodyweight,Rolling,Shoulder,,,,,,,Foam Roller,1 Arm Low Plank,,../Exercises/Rolling (Shoulder) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Foam Roller⌋
656,Rolling (Upper Back) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Foam Roller⌋,Upper Back Rolling  /  with Foam Roller,,Strength,Bodyweight,Rolling,Upper Back,,,,,,,Foam Roller,Raised Knees Supine Lying,,../Exercises/Rolling (Upper Back) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Foam Roller⌋
658,Rollout (Ab) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Ab Wheel Roller⌋,Ab Rollout  /  with Ab Wheel Roller,,Strength,Bodyweight,Rollout,Ab,,,,,,,Ab Wheel Roller,"Prone Lying, Crawling",,../Exercises/Rollout (Ab) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈-⌉ ⌊Ab Wheel Roller⌋
657,Rollout (Ab) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Downward Dog⌉ ⌊Barbell⌋,Ab Rollout  /  at Downward Dog Orientation  /  with Barbell,,Strength,Bodyweight,Rollout,Ab,,,,,,Downward Dog,Barbell,"Downward Dog, Inclined High Plank",,../Exercises/Rollout (Ab) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Downward Dog⌉ ⌊Barbell⌋
661,Rollout (Ab) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Inclined Kneeling Plank⌉ ⌊Stability Ball⌋,Ab Rollout  /  at Inclined Kneeling Plank Orientation  /  with Stability Ball,,"Balance, Strength",Bodyweight,Rollout,Ab,,,,,,Inclined Kneeling Plank,Stability Ball,"Inclined Kneeling Plank, Inclined Kneeling",,../Exercises/Rollout (Ab) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Inclined Kneeling Plank⌉ ⌊Stability Ball⌋
660,Rollout (Ab) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Inclined Kneeling⌉ ⌊Barbell⌋,Ab Rollout  /  at Inclined Kneeling Orientation  /  with Barbell,,Strength,Bodyweight,Rollout,Ab,,,,,,Inclined Kneeling,Barbell,"Inclined Crawling, Inclined Kneeling",,../Exercises/Rollout (Ab) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Inclined Kneeling⌉ ⌊Barbell⌋
659,Rollout (Ab) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Inclined Plank⌉ ⌊Stability Ball⌋,Ab Rollout  /  at Inclined Plank Orientation  /  with Stability Ball,,"Balance, Strength",Bodyweight,Rollout,Ab,,,,,,Inclined Plank,Stability Ball,"Inclined Plank, Suspended",,../Exercises/Rollout (Ab) ⟮-⟯ [-] ⟨-⟩ ⧼-⧽ {-} ⌈Inclined Plank⌉ ⌊Stability Ball⌋
